ABERDEEN,"mesto ob ustju reke Dee na severu Škotske",,vpis
ABERDEEN,"mesto v zvezni državi Južna Dakota, ZDA,",,
ABERDEEN,"mesto v zvezni državi Maryland, ZDA,",,
ABERDEEN,"mesto v zvezni državi Washington, ZDA,",,
ABERDEENSHIRE,"grofija na severovzhodu Škotske,",,
ABERG,"švedski arheolog in raziskovalec - Nils (1888†1957)",,perplexity
ABERHART,"kanadski politik - William (1878†1943),",,
"ABERIGH MACKAY","indijsko-britanski pisatelj - George Robert (1848†1881),",,
ABERLE,"avstro-ogrski general - Anton (1852†1932)",,
ABERLE,"nemško-avstralski fizik - Armin (1960-)",,
ABERLOUR,"mestu v pokrajini Strathspey na Škotskem,",,
ABERLOUR,"škotski single malt viski,",,
ABERN,"romunsko-ameriški komunistični voditelj - Martin (1898†1949)",,vpis
ABERNATHY,"ameriški mirovnik in borec za človekove pravice - Ralph David (1926†1990),",,
ABERNETHY,"britanski zdravnik, kirurg - John (1764†1831),",,
ABERT,"ameriški vojak in raziskovalec - James William (1820†1897),",,
ABERT,"nemški muzikolog - Hermann (1871†1927),",,
ABERTILLERY,"mesto v grofiji Gwent, Wales,",,
ABERY,"južnoafriški igralec golfa - Warren (1973-)",,
ABERYSTWYTH,"mesto v grofiji Dyfed, Wales,",,
ABERŠEK,"slovenski plavalec - Aleš (1977-) (nekd.),",,
ABESINEC,"prebivalec Abesinije, kar je staro ime za današnjo Etiopijo",2026-03-08,vpis
ABESINIJA,"nekdanje ime za Etiopijo",,
ABESINKA,"pasma afriških kratkodlakih mačk,",,
ABETONE,"smučarsko središče v Italiji",,perplexity
ABEYLEGESSE,"etiopsko-turška atletinja, tekačica na srednje proge - Elvan (1982-),",,
ABEYTA,"ameriški slikar - Tony (1965-),",,
ABFARAD,"enota za merjenje kapacitivnosti v sistemu CGS,",,
ABGREGACIJA,"izključitev iz kake skupnosti,",,
ABHAZI,"narod na Kavkazu, večinoma suniti,",,
ABHAZIJA,"avtonomna republika v Gruziji z glavnim mestom Suhumi,",,
ABHENRY,"enota za merjenje induktivnosti v CGS sistemu,",,
ABIA,"zvezna država v jugovzhodnem delu Nigerije z glavnim mestom Umuahia",,perplexity
ABIAM,"drugi kralj v kraljestvu Judov, tudi Abija,",,
ABICA,"majhen nenaseljen otoček v Jadranskem morju,",,
ABICH,"nemški mineralog in geolog - Otto Wilhelm Hermann von (1806†1886),",,
ABIDAL,"francoski nogometaš - Éric (1979-) (nekd.),",,
ABIDIN,"malezijski kralj - Mizan Zainal (1962-)",,vpis
ABIDJAN,"mesto in pristanišče v Slonokoščeni obali (orig.),",,
ABIDOS,"antično mesto v Frigiji, današnja Turčija",,
ABIDOS,"eno najpomembnejših in najstarejših mest v starem Egiptu, ki danes velja za eno najdragocenejših arheoloških najdišč na svetu",2026-03-24,vpis
ABIDOS,"starogrški kraj na Helespontu",,
ABIDŽAN,"največje mesto in gospodarsko središče Slonokoščene obale v Zahodni Afriki",,vpis
ABIES,"jelka (lat.)",,perplexity
ABIETAT,"sol ali ester abietinske kisline",,
ABIGAIL,"ženska oseba iz drame Lov na čarovnice Arthurja Millerja",,
ABIHUD,"po Bibliji sin Zerubabela, tudi Abiud,",,
ABIKO,"mesto na otoku Honšu, Japonska",,
ABILDGAARD,"danski slikar - Nicolai Abraham (1743†1809),",,
ABILENE,"mesto v okrožjih Taylor in Jones v zvezni državi Teksas, ZDA",,perplexity
ABILOV,"bolgarski rokoborec - Ismail (1951-) (nekd.)",,
ABILOV,"sovjetski častnik, heroj Sovjetske zveze - Anatolij Abilovič (1915†2005)",,vpis
ABIMELEK,"biblijski tiran, ki je pomoril svojih 70 bratov in postal kralj,",,
ABINGDON,"mesto in župnija v Oxforshiru v južni Angliji,",,
ABINGDON,"mesto v zvezni državi Illinois, ZDA,",,
ABINGTON,"britanska igralka - Fanny (1737†1815),",,
ABIOGENEZA,"teorija o domnevnem razvoju živih organizmov iz nežive snovi, arhigonija (biol.),",,
ABIOZA,"prezgodnje odmiranje tkiva (med.)",,perplexity
ABIRAM,"svetopisemsko osebno ime hebrejskega izvora, ki se pojavlja v Stari zavezi, sin Eliaba iz plemena Rubenovega",,vpis
ABISAGA,"po Bibliji ena izmed Davidovih žena",,vpis
ABISAJ,"po Bibliji Davidov nečak, Isajev in Sarvijin sin,",,
ABISAL,"globinsko območje morij, oceanov in globokih jezer, ki se nahaja med približno 1700 in 6000 metri pod gladino vode",,
ABISARE,"šesti amoritski kralj mezopotamske mestne države Larse",,perplexity
ABITA,"francoska igralka - Noée (1999-), (Potniki noči)",2026-03-20,vpis
ABITANTI,"naselje v občini Koper,",,
ABITIBI,"jezero v provincah Quebec in Ontario, Kanada,",,
ABITURA,"zrelostni izpit (lat.),",,
ABITURIENT,"absolvent srednje šole pred zaključnim izpitom ali po njem",,
ABITURIENTKA,"absolventka srednje šole,",,
ABIUD,"po Bibliji sin Zerubabela, tudi Abihud",,
"ABIY ADI","mesto v pokrajini Tigray, Etiopija,",,
ABJEKCIJA,"zavrženost, nizkotnost, ponižanje,",,
ABJUDIKACIJA,"sodna zavrnitev,",,
ABJURACIJA,"odrekanje pod prisego (jur.),",,
ABK,"kratica za atomsko, biološko in kemično orožje",,
ABKAIK,"mesto v vzhodnem delu Saudske Arabije",,
ABLACIJA,"odnašanje drobnega peska zaradi vetra (geol.),",,
ABLACIJA,"odstranitev odmrlega ali obolelega tkiva z izrezanjem",,
ABLACIJA,"zmanjšanje ledenikov zaradi taljenja in izhlapevanja vode (geol.),",,
"ABLACIJA MREŽNICE","odstop mrežnice (med.),",,
ABLAKTACIJA,"prenehanje dojenja, oddojitev (med.),",,
ABLANCA,"gora v Julijskih Alpah (2004 m)",,vpis
ABLATIV,"šesti sklon v latinskem jeziku (lingv.),",,
ABLEGAT,"izredni papeški odposlanec,",,
ABLEPSIJA,"pomanjkanje ali izguba vida (med.),",,
ABLEPSIJA,"slepota, omejenost (ekspr.),",,
ABLER,"ameriški geograf - Ronald (1939-),",,
ABLINEACIJA,"odtujitev, odstop,",,
ABLOKACIJA,"oddaja v zakup, najem,",,
ABLUCIJA,"obredno pranje in umivanje telesa, zlasti pri liturgičnih obredih (rel.),",,
ABLUTOFOBIJA,"bolezenski strah pred pranjem in kopanjem (med.),",,
ABNAKI,"staroselsko ljudstvo Severne Amerike, ki zgodovinsko naseljuje severovzhodni del celine, predvsem današnje ameriške zvezne države Maine, New Hampshire in Vermont ter kanadski provinci Quebec in New Brunswick",2026-04-02,vpis
ABNEGACIJA,"zanikanje, zavrnitev doktrine ali vere,",,
ABNEY,"britanski kemik - William (1844†1920)",,
ABNORMALNOST,"nepravilnost, nenavadnost, protinaravnost,",,
ABNORMITETA,"nepravilnost v zgradbi ali delovanju telesa (med.)",2026-03-10,vpis
ABNORMITETA,"izraz, ki označuje odstopanje od tistega, kar velja za normalno, običajno, naravno ali pričakovano",2026-03-10,vpis
ABO,"švedsko ime za finsko mesto Turku, ki je najstarejše mesto na Finskem",2026-03-18,vpis
ABOD,"naselje v županiji Borsod-Abauj-Zemplen, Madžarska,",,
ABODRITI,"slovansko ljudstvo ob srednji Donavi,",,
ABOHM,"enota za merjenje električne upornosti v sistemu CGS,",,
ABOISSO,"mesto v Slonokoščeni obali,",,
ABOLICIJA,"odprava suženjstva (v Ameriki),",,
ABOLICIJA,"razveljavitev, ustavitev, odprava česa,",,
ABOLICIJA,"ustavitev kazenskega postopka s pomilostitvijo (jur.),",,
ABOLICIONIST,"pristaš abolicionizma,",,
ABOLICIONIZEM,"gibanje, ki si prizadeva za ukinitev določene institucije ali prakse, ki jo smatra za neetično ali nepravično",,
ABOMEY,"mesto na jugu Benina,",,
ABOMINACIJA,"ostudnost, priskutnost, ogabnost,",,
ABONDIO,"pisateljica iz Slonokoščene obale - Josette Desclercs (1949-)",,
ABONENT,"predplačnik, naročnik,",,
ABONENTKA,"predplačnica, naročnica,",,
"ABONG MBANG","mesto v Kamerunu,",,
ABONMA,"vnaprej plačano naročilo ali naročnino, običajno za določen čas in storitve, kot so gledališke predstave, koncerti ali časopisi",,vpis
ABONY,"mesto na Madžarskem",,
ABOR,"mesto na severovzhodu Nigerije",,
ABORIGIN,"pripadnik domorodnega ljudstva v Avstraliji,",,
ABORTIV,"sredstvo za prekinitev nosečnosti, splavilo, abortivum (med.),",,
ABORTIVUM,"pripomoček za odpravo plodu, splavilo, abortiv (med.),",,
ABORTUS,"spontana ali umetno povzročena prekinitev nosečnosti, splav (med.)",2026-03-16,vpis
ABOS,"malteški skladatelj - Giuseppe (1708†1776),",,
ABOS,"malteško-italijanski skladatelj - Girolamo (1715†1760),",,
ABOTA,"nespamet, neumnost, smešnost (star.)",,perplexity
ABOTNEŽ,"topoglavec, neumnež,",,
ABOTNICA,"topoglavka, neumnica,",,
ABOTNOST,"lastnost abotnega človeka, nespametnost, neumnost, topoglavost,",,
ABOUET,"pisateljica iz Slonokoščene obale - Marguerite (1971-)",,
ABOULELA,"sudansko-britanska pisateljica in esejistka - Leila (1964-)",,perplexity
ABOUT,"francoski pisatelj - Edmond (1828†1885), (Moj dragi prijatelj),",,
ABOUZEID,"maroška pisateljica in novinarka - Leila (1950-)",,
ABOVILLE,"francoski general - Albert-Joseph-Marie-Louis (1881†1969),",,
ABOVILLE,"francoski veslač - Gerard (1945-) (nekd.),",,
ABOVJAN,"armenski pisatelj - Hačatur (1809†1848), (oblika pisave),",,
ABOY,"španska igralka - Isabel (1982-),",,
ABOYA,"kamerunski trener in nekdanji košarkar -  Alfred Baliaba (1985-),",2026-03-23,vpis
ABRAHA,"abesinski vojskovodja (1. pol. 6. stoletja†560)",,vpis
ABRAHAM,"ameriški igralec - Fahrid Murray (1939-), (Amadeus),",,
ABRAHAM,"britanski biokemik - Edward (1913†1999),",,
ABRAHAM,"indijski režiser scenarist - John (1937†1987), (Amma Ariyan),",,
ABRAHAM,"madžarski skladatelj - Pal (1892†1960),",,
ABRAHAM,"po Bibliji praoče judovskega ljudstva,",,
ABRAHAMIT,"pripadnik krščanske ločine v Siriji v 9. stoletju",,Perplexity
ABRAHAMOVEC,"petdesetletnik (pog.),",,
ABRAHAMS,"britanski atlet, sprinter in skakalec v daljavo - Harold (1899†1978),",,
ABRAHAMS,"britanski kipar in grafik - Ivor (1935†2015),",,
ABRAHAMS,"jamajški slikar - Carl (1911†2005),",,
ABRAHAMS,"južnoafriški pisatelj - Peter (1919†2017) (Pogled iz Coyabe),",,
ABRAHAMS,"južnoafriški pisatelj in pesnik - Lionel (1928†2004), (Dnevnik novega človeka),",,
ABRAHAMSON,"irski filmski in televizijski režiser - Lenny (1966-), (Adam & Paul)",,
ABRAKADABRA,"magična ali čarovniška formula, ki se uporablja pri trikih ali iluzijah",,vpis
ABRAKSAS,"balet nemškega skladatelja W. Egka,",,
ABRAM,"ameriški ekolog in filozof - David (1957-)",,
ABRAM,"slovenska mis 1992 - Nataša",,
ABRAM,"slovenski duhovnik, pisatelj in dramatik - Jože (1875†1938), (Moja Trenta)",,vpis
ABRAM,"slovenski publicist, urednik in časnikar - Lojze (1933-)",,
ABRAMIDZE,"gruzijski nogometaš - Valeri (1980-),",,
ABRAMIDZE,"sovjetski general - Pavel Ivanovič (1901†1989),",,
ABRAMIĆ,"hrvaški arheolog - Mihovil (1884†1962),",,
ABRAMIČ,"slovenska atletinja, skakalka ob palici - Ivana (1984-),",,
ABRAMIČ,"slovenski kajakaš - Jernej (1964-) (nekd.),",,
ABRAMOV,"ruski atlet, tekač na dolge proge - Valerij (1956†2016),",,
ABRAMOV,"ruski pisatelj - Fjodor  Aleksandrovič (1920†1983), (Najsrečnejša),",,
ABRAMOV,"čečenski politik - Sergej (1972-),",,
ABRAMOVITZ,"ameriški arhitekt - Max (1908†2004),",,
ABRAMOVIĆ,"srbska konceptualna umetnica - Marina (1946-),",,
ABRAMOVIĆ,"srbski šahovski velemojster - Boško (1951-),",,
ABRAMS,"ameriški jazz glasbenik, pianist - Muhal Richard (1930†2017),",,
ABRAMS,"ameriški slikar - Herbert E. (1921†2003),",,
ABRAMS,"ameriški zdravnik - Albert (1863†1924),",,
ABRANEK,"na anusni dlaki strjena blatna kepica,",,
ABRANEK,"viseča cvetna mačica,",,
ABRANTES,"mesto v pokrajini Santarem, Portugalska,",,
ABRAVANEL,"judovski filozof, zdravnik in pesnik - Judah (ok. 1465†ok. 1523)",,perplexity
ABRAVANEL,"portugalski judovski teolog - Isaac (1437†1508)",,
ABRAVANEL,"švicarsko-ameriški dirigent - Maurice (1903†1993)",,
ABRAZIJA,"izpodjedanje morske obale kot posledica delovanja valov (geol.),",,
ABRAZIJA,"čiščenje, strganje maternične votline (med.),",,
ABRAZIV,"snov, ki se zaradi svoje trdote uporablja za mehansko odstranjevanje snovi z manjšo trdoto",,
ABRAŠEVIĆ,"srbski pesnik - Kosta (1879†1898), (Pesme),",,
ABRAŠICA,"zdravilna rastlina iz rodu pelina,",,
ABRAŠČICA,"zdravilna rastlina iz rodu pelina,",,
"ABRE CAMPO","mesto v zvezni državi Minas Gerais, Brazilija,",,
ABREAKCIJA,"razplet duševnih kompleksov v Freudovi psihoanalizi,",,
ABREU,"angolski nogometaš - Marco (1974-) (nekd.),",,
ABREU,"venezuelski igralec - Luis Geronimo (1972-), (La tormenta),",,
ABREU,"španski igralec golfa - Francisco (1943-)",,
ABREULANDIA,"mesto v zvezni državi Tocantins, Brazilija,",,
ABREVIACIJA,"okrajšava, kratica,",,
ABREVIATURA,"kratka oblika besede ali izraza, ki se uporablja za krajše pisno ali govorno izražanje",,vpis
ABREVIATURA,"znak za skrajšan notni zapis (muz.)",,perplexity
ABRI,"geografski in jamarski izraz za skalni spodmol ali poljano pod previsom, ki služi kot naravno zavetje pred vremenskimi vplivi ali za počitek",2026-04-28,vpis
ABRIKOSOV,"ruski zdravnik, patolog - Aleksej Ivanovič (1875†1955),",,
ABRIKOSOV,"rusko-ameriški fizik - Aleksej Aleksejevič, nobelovec leta 2003 (1928†2017),",,
ABRIL,"španska igralka in pevka - Victoria (1959-), (Priveži me),",,perplexity
ABRIL,"španski humanist in jezikoslovec - Pedro Simon (ok. 1530†ok. 1595),",,
ABRINES,"španski košarkar - Alejandro """"Alex"""" (1993-)",,
ABRIOLA,"naselj in občina v pokrajini Potenza, Italija",,
ABROGACIJA,"odstranitev, razveljavitev, preklic, odprava,",,
ABRUPCIJA,"pretrganje, prelom, prekinitev,",,
"ABRUPCIJA PLACENTE","predčasno odvajanje normalno vsajene posteljice v maternici (med.),",,
ABRUZZI,"italijanski raziskovalec in planinec - Luigi Amedeo (1873†1933),",,
ABRUZZI,"najvišji gorski venec v Apeninih, Abruci,",,
ABRUZZI,"regija v osrednji Italiji z glavnim mestom L'Aquila,",,
ABS,"nemški nacistični bankir - Hermann (1901†1994)",,vpis
ABS,"nemški pedagog -  Johann Christian Josef (1781†1823)",,
ABS,"nemški rokoborec - Karl (1851†1895)",,
ABSALOM,"po Bibliji sin kralja Davida,",,
ABSALON,"danski nadškof in državnik (ok. 1128†1201),",,
ABSCES,"lokaliziran skupek gnoja, ognojek (med.),",,
ABSCISA,"razdalja točke od ordinatne osi (geom.),",,
"ABSCISNA OS","vodoravna os v pravokotnem (Kartezičnem) koordinatnem sistemu, ki jo običajno označujemo s črko x (geom.), (dve besedi)",2026-03-27,vpis
ABSE,"britanski pisatelj in zdravnik - Dannie (1923†2014), (Pesnik v družini),",,
ABSENCA,"odsotnost, nenavzočnost, izostanek",,vpis
ABSENCA,"zelo kratka izguba zavesti pri epileptičnih napadih (med.)",,vpis
ABSENS,"tisti, ki ni prisoten na določenem mestu ob določenem času (lat.)",2026-04-22,vpis
ABSENTIZEM,"izostajanje od dela zaradi bolezni ali poškodbe,",,
ABSIL,"belgijski skladatelj - Jean (1893†1974)",,perplexity
ABSINT,"močna alkoholna pijača z značilnim okusom po pelinu, zelenem janežu in drugih zeliščih",,
ABSOLON,"češki geolog, paleontolog in biospeleolog - Karel (1877†1960),",,
ABSOLUCIJA,"odpustitev, odveza grehov (lat.),",,
ABSOLUT,"filozofski pojem, ki ponazarja nekaj, kar je neodvisno od vsega drugega, popolno, nepogojeno ali nespremenljivo",,perplexity
ABSOLUTIST,"oblastnik, ki ima vso oblast",,
ABSOLUTIST,"pristaš absolutizma,",,
ABSOLUTIZEM,"neomejena samovlada, kjer podrejeni nimajo volilne pravice,",,
ABSOLUTORIJ,"razrešitev dolžnosti in odgovornosti, razrešnica, odpustnica,",,
ABSOLUTUM,"brezpogojni, prvi in zadnji vzrok vsega, kar je (filoz.),",,
ABSOLUTUM,"kar je absolutno (knjiž.),",,
ABSOLVENT,"študent, ki je končal študij, ni pa še opravil diplome,",,
ABSOLVENTKA,"študentka, ki je končala študij, ni pa še opravila diplome,",,
ABSORBER,"naprava za absorpcijo,",,
ABSORPCIJA,"slabljenje energijskega toka pri prehodu skozi snov (fiz.),",,
ABSORPCIJA,"vpijanje ali raztapljanje ene snovi v drugi (kem.),",,
ABSORPTIVNOST,"vpojnost, vsrkljivost,",,
ABSTERZIJA,"umivanje, čiščenje ran (med.),",,
ABSTINENCA,"vzdržnost, treznost, odpoved čemu,",,
ABSTINENT,"oseba, ki se prostovoljno vzdržuje uživanja alkohola, drog ali drugih poživil, pogosto iz zdravstvenih, moralnih ali verskih razlogov",,vpis
ABSTINENTIA,"zavestna odločitev ali stanje vzdržnosti od nečesa, kar bi lahko bilo škodljivo ali nezaželeno; vzdržnost (lat.),",,
ABSTINENTKA,"ženska, ki se vzdržuje (ne pije alkoholnih pijač)",,
ABSTINENTSTVO,"odpoved čemu, vzdržnost,",,
ABSTRAKCIJA,"megleno izražena misel,",,
ABSTRAKCIJA,"miselni proces, pri katerem pride do razločevanja med idejami in objekti (knjiž.),",,
ABSTRAKTIZEM,"nefiguralna umetnostna smer, ki nima zveze z resničnostjo,",,
ABSTRAKTNEŽ,"človek, ki razmišlja abstraktno (ekspr.),",,
ABSTRAKTNOST,"značilnost abstraktnega,",,
ABSTRAKTUM,"nekaj, kar je odmaknjeno od konkretne, realne podobe oziroma stvarnosti",,
ABSTRUZNOST,"nejasnost, nerazumljivost (knjiž.),",,
ABSURD,"kar je nesmiselno, nelogično, neskladno z razumom ali pričakovanji",2026-04-05,vpis
ABSURDNOST,"nesmiselnost, nelogičnost,",,
ABT,"nemški skladatelj in zborovodja - Franz (1819†1885)",2026-04-06,vpis
ABTSGMUND,"mesto v zvezni deželi Baden-Württemberg, Nemčija,",,
ABTWIL,"občina v kantonu Aargau, Švica",,
ABU,"pogost pridevek k arabskim imenom",,perplexity
"ABU AL-FIDA","arabski zgodovinar (1273†1331),",,
"ABU BAKR","prvi muslimanski kalif, Mohamedov naslednik (573†634),",,
"ABU DABI","glavno mesto Združenih arabskih emiratov, Abu Dhabi,",,
"ABU HANIFA","muslimanski teolog in zakonodajalec (699†767),",,
"ABU MAŠAR","arabski astronom - Džafar ben Mohamed (787†886),",,
"ABU MUSLIM","perzijski vladar iz dinastije Abasidov (ok. 728†755)",,
"ABU NIDAL","palestinski terorist (1937†2002),",,
"ABU NUVAS","arabski pesnik - Hasan Ibn Hani (762†814),",,
"ABU QIR","mesto in pristanišče na severu Egipta, Abukir,",,
"ABU SIMBEL","naselje v Egiptu z dvema kamnitima templjema, ki ju je zgradil Ramzes II, Ipsambul,",,
"ABU TAMAM","arabski pesnik - Habib Ibn Avs (805†845),",,
"ABU TIR","palestinski politik (Hamas) - Muhammad (1951-),",,
ABUBAKER,"katarski atlet, tekač na dolge proge - Fouad Ali (1982-),",,
ABUBUS,"po Bibliji Ptolomejev oče, ki je ubil Simona Makabejskega,",,
ABUD,"mehiška igralka in scenaristka - Liliana (1948-)",,
ABUGIDA,"pisava, ki vsebuje grafeme za samoglasnike in soglasnike,",,
ABUJA,"glavno mesto Nigerije,",,
ABUKIR,"pristanišče v predmestju Aleksandrije, Egipt, Abu Qir,",,
"ABUL VEFA","arabski matematik in astronom - Mohamed al-Buzjani al-Hasib (940†998), (dve besedi)",,
ABULADZE,"gruzijski režiser - Tengiz (1924†1994), (Drevo želja),",,
ABULCASIS,"arabski zdravnik - Abu Khasim ( †1013),",,
ABULFEDA,"arabski zgodovinar in geograf  (1273†1331),",,
ABULHAWA,"palestinsko-ameriška znanstvenica, pisateljica in aktivistka - Susan (1970-)",,
ABULIJA,"brezvoljnost (psiht.),",,
ABUNA,"naslov, ki pomeni """"naš oče"""" in se uporablja kot častni naziv za višjega duhovnika oziroma patriarha v nekaterih vzhodnih krščanskih cerkvah, zlasti v etiopski in eritrejski pravoslavni cerkvi",2026-03-10,vpis
ABUNDANCA,"obilje, preobilje dobrih stvari,",,
ABUNDANCA,"številčna prisotnost neke populacije v okolju,",,
ABUNDANCIJA,"rimska boginja, ki pooseblja obilje, Abundantia,",,
ABURAJA,"japonski atlet, maratonec - Šigeru (1977-), (nekd)",,
ABUZUS,"zloraba, napačna raba (knjiž.),",,
ABVOLT,"enota za merjenje električne napetosti in potenciala v sistemu CGS,",,
ABYDOS,"eno izmed najstarejših mest v Starem Egiptu,",,
ABZALOV,"uzbekistanski igralec in režiser - Melis (1938†2016),",,
ABZU,"v sumersko-akadski mitologiji svetovni ocean iz svežih podzemskih vod, ki obdaja zemljo",,vpis
ABZUG,"ameriška političarka in feministka - Bella (1920†1998)",,vpis
ABŞERON,"polotok in administrativna enota (rajon) Azerbajdžana,",,
AC,"kanadska letalska družba (Air Canada),",,
AC,"simbol za radioaktivni element aktinij,",,
AC/DC,"avstralska hard rock skupina, ustanovljena leta 1973 v Sydneyju s strani bratov Angusa in Malcolma Younga.",2026-03-16,vpis
"ACADEMIA OPEROSORUM","prva akademska ustanova v Ljubljani, ustanovljena leta 1693,",,
ACADIA,"nekdanja francoska provinca na področju današnje Nove Škotske, Kanada,",,
ACAIACA,"mesto v zvezni državi Minas Gerais, Brazilija,",,
ACAILANDIA,"mesto v zvezni državi Maranhao, Brazilija,",,
